%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 256 Hz
%Board = OpenBCI_GUI$BoardShim
%Generated by NeuroBIDS-Flow sample generator
 Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Timestamp, Marker
  1380,     -702,     -768,     -161,     -120,      -36,      357,      697,     -293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.390625, 
  1381,     -470,     -324,     -402,     -315,     -325,      370,      444,     -926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.394531, 
  1382,      560,    -1455,     -393,      716,       54,      443,     -424,      205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.398438, 
  1383,     -371,      142,      581,    -1289,      -58,      166,     -472,      227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.402344, 
  1384,     1196,     -390,      719,      688,      277,     -544,      528,      731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.406250, 
  1385,     -396,      970,      -83,     1149,     -134,     -146,     1209,      596, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.410156, 
  1386,      959,      985,     -445,     -211,     1453,      240,     1113,     1189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.414062, 
  1387,     1370,      862,      522,     -142,      824,     1100,      884,      894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.417969, 
  1388,     1395,     1780,      441,     1562,     -441,     1490,     1226,     1660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.421875, 
  1389,     1003,     1041,     1284,     1668,     -183,     1090,      905,     1459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.425781, 
  1390,      675,      944,      194,     1726,     1510,      988,     1023,      294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.429688, 
  1391,      330,      915,      580,      234,      670,     1399,     1093,     1574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.433594, 
  1392,     -277,      151,     -602,      677,      529,     -859,      -28,       19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.437500, 
  1393,     -106,     1019,     -687,      577,      351,    -1127,     -544,     -507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.441406, 
  1394,     -501,     -471,     -373,    -1002,      470,     -895,      304,      680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.445312, 
  1395,     -830,      208,     -243,       29,      951,      545,     -764,     -702, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.449219, 
  1396,      920,      527,     -840,     -197,        8,    -1638,    -1952,     -503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.453125, 
  1397,    -1641,    -1176,     -391,       12,     -280,     -493,      112,    -1668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.457031, 
  1398,      100,    -1555,    -1796,    -1038,    -1038,    -1266,     -836,    -1244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.460938, 
  1399,    -1613,    -1484,     -927,       55,    -1818,     -679,     -982,    -1217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.464844, 
  1400,    -1551,      354,    -1001,     -811,     -546,     -960,    -1307,    -1484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.468750, 
  1401,    -1591,    -1303,    -1866,      252,     -522,     -726,     -624,    -1581, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.472656, 
  1402,    -1616,    -1676,     -717,     -369,     -132,    -1138,    -1989,    -1157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.476562, 
  1403,     -175,     -548,    -2250,     -608,      354,     -319,    -1010,     -404, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.480469, 
  1404,     -275,    -2498,    -1130,    -1463,    -1449,      311,     -655,    -1526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.484375, 
  1405,     -662,    -1147,       22,    -1392,     -918,      342,     -263,    -2368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.488281, 
  1406,     1505,      637,    -1805,      762,      136,     -555,    -1534,      419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.492188, 
  1407,     -109,     -739,      351,      490,      -97,     -679,      276,     -572, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.496094, 
  1408,      160,      -54,     -662,      -70,     1089,      251,     -131,     -225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.500000, 
  1409,     -127,      529,      -63,       52,      202,     1658,      -23,       73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.503906, 
  1410,      -15,      722,     1468,      673,     1867,      488,     -392,     -195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.507812, 
  1411,      327,      327,      264,     -217,      722,     1247,     2362,      649, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.511719, 
  1412,     1375,     1171,     1887,      490,     1896,     1330,      940,      895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.515625, 
  1413,     1258,     1846,      670,     1286,     -739,     1393,     1301,     1485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.519531, 
  1414,     1760,      181,      837,     1395,     1220,     1748,      482,      870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.523438, 
  1415,      378,      534,     1424,      612,      874,      -24,      153,     -422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.527344, 
  1416,     1168,      702,     1137,     1846,     -632,      126,     1660,      231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.531250, 
  1417,      844,     1109,      743,     1341,      629,      671,       87,     1729, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.535156, 
  1418,      760,      490,      157,      -47,     -362,     1294,     1701,      218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.539062, 
  1419,     -310,      183,     -771,     -586,      -79,     1093,     1832,      909, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.542969, 
  1420,     -643,     -986,     -954,      452,      258,       22,     -122,     -200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.546875, 
  1421,      196,     -925,      716,     -466,     -247,      504,     -148,      545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.550781, 
  1422,      212,     -244,      766,     -803,     -134,     -656,    -1779,     -207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.554688, 
  1423,     -975,     -905,     -473,     -410,     -454,    -1114,    -1460,    -1503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.558594, 
  1424,     -304,     -942,    -1903,     -230,      867,    -1604,      -57,    -1537, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.562500, 
  1425,      -18,     -864,    -1341,     -291,     -649,     -915,      207,    -1930, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.566406, 
  1426,    -1126,      687,    -1435,     -846,     -808,    -1116,    -1266,     -443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.570312, 
  1427,    -1857,    -1225,    -1264,    -2430,     -608,     -217,    -1222,    -1966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.574219, 
  1428,    -1727,       85,    -1439,     -205,     -863,     -467,    -1866,    -1372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.578125, 
  1429,    -1203,      132,     -399,    -1290,    -1812,     -712,    -1519,    -1120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.582031, 
  1430,     -906,      -68,     -441,     -400,     -143,     -568,      219,     -802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.585938, 
  1431,     -453,     -998,      630,     -511,      436,     -711,     -336,    -1095, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.589844, 
  1432,     -236,     -133,     -487,     1280,      817,    -1420,    -1594,    -1639, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.593750, 
  1433,     -191,     -270,      125,     1372,      453,     -802,      162,    -1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.597656, 
  1434,      664,     1560,      706,      -99,       28,      736,     1551,     -810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.601562, 
  1435,      -96,      689,     1099,     -488,      590,      321,     -134,    -1637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.605469, 
  1436,     1443,      451,     -234,     -255,     1793,     -285,     -165,      660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.609375, 
  1437,     1370,     1937,     1011,      921,      589,     1656,      794,      913, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.613281, 
  1438,     1421,      603,      938,      477,       38,     1979,     1165,       20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.617188, 
  1439,      447,     1259,     1092,      143,     2372,     1698,     1083,     1734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.621094, 
  1440,      808,     1357,      926,      534,      203,     1170,      316,      854, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.625000, 
  1441,     1314,     1062,     1979,     1132,     -225,     1021,      199,     1506, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.628906, 
  1442,      589,      652,      125,      670,      937,      706,     -766,     1416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.632812, 
  1443,      104,     1135,      -63,      250,      848,      683,     -561,      714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.636719, 
  1444,     -106,      -33,     -161,      150,      697,      811,      351,     -692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.640625, 
  1445,     -281,      929,      -12,       73,      771,      656,     -420,      633, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.644531, 
  1446,     -815,     -225,      160,      113,     -144,      268,      -74,      660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.648438, 
  1447,     1673,      645,     -558,      -63,     -351,    -2451,     -570,     -333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.652344, 
  1448,    -1763,      248,      221,    -1559,     -838,      319,     -521,       10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.656250, 
  1449,    -1285,     -258,     -629,     -515,     -535,     -493,     -672,     -305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.660156, 
  1450,     -363,     -824,     -828,    -1006,     -400,    -1674,     -268,    -1090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.664062, 
  1451,    -1311,     -114,    -1746,    -1534,     -245,     -721,     -237,     -647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.667969, 
  1452,    -1129,     -510,      328,    -1143,    -1495,     -690,     -806,    -1011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.671875, 
  1453,     -613,    -3037,     -910,     -103,    -1715,    -1933,     -867,     -462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.675781, 
  1454,     -119,    -1360,      286,     -269,     -217,    -1243,     -641,    -1108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.679688, 
  1455,     -879,     -582,    -1113,     -630,    -1051,    -1438,     -985,    -1143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.683594, 
  1456,       80,     -350,       18,    -1140,    -1199,    -1191,      463,    -1677, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.687500, 
  1457,    -1487,      125,     -726,    -1261,    -1590,       34,     -421,     1023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.691406, 
  1458,     -544,      901,     1082,     -769,      806,     -555,       83,     -614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.695312, 
  1459,      413,      474,      833,       89,      266,      143,      545,     -908, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.699219, 
  1460,     1619,    -1103,      865,      317,      661,      790,      859,      420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.703125, 
  1461,     -156,      624,        5,       54,      785,      200,     1030,      299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.707031, 
  1462,     -107,     1474,     1938,     1247,      801,     1180,      919,      682, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.710938, 
  1463,     1015,      861,     2154,     1044,      770,     1695,     2228,      868, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.714844, 
  1464,      902,     1003,      611,     -912,      819,     1434,     1235,     1247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.718750, 
  1465,      412,      563,     1003,      968,      239,     1297,     1016,     -160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.722656, 
  1466,       52,     1506,     1491,     1376,     -315,     1442,     2332,      654, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.726562, 
  1467,      447,      554,     -531,      927,     2299,     1057,      487,     -541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.730469, 
  1468,     1016,     1064,     1435,     1057,      692,     1236,     2044,      238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.734375, 
  1469,      278,      789,     1188,      325,      208,     -285,     -712,      787, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.738281, 
  1470,     1092,      343,      -71,      262,     -230,      256,      111,     -392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.742188, 
  1471,        1,      418,    -1378,       63,      797,      356,    -1005,     1560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.746094, 
  1472,      277,        9,       97,       -2,      -28,     -176,    -1070,      -73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.750000, 
  1473,     -150,      519,    -1098,     -726,     -916,     1341,     -115,    -1443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.753906, 
  1474,     -799,      -74,    -1594,      204,     -732,     -657,     -469,      117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.757812, 
  1475,     -129,        9,     -439,      266,     -479,    -1884,    -1276,     1032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.761719, 
  1476,    -1623,    -1319,       77,    -1163,    -1066,     -769,       66,    -2027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.765625, 
  1477,    -1248,    -1431,    -1023,    -1661,     -329,     -320,     -377,      -78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.769531, 
  1478,    -1171,     -851,      -98,    -1796,      531,    -1479,    -1223,    -1213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.773438, 
  1479,     -601,     -354,     -411,     -585,    -1140,     -882,    -2393,     -537, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.777344, 
  1480,     -346,     -413,    -1691,     -375,     -961,     -819,     -467,    -1292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.781250, 
  1481,    -1183,    -1140,    -1007,     -361,    -1193,     -676,    -1313,      277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.785156, 
  1482,    -1105,       59,      260,     -131,     -566,     -865,     -625,     -364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.789062, 
  1483,     -211,     -685,     -641,     -645,    -1579,      472,      -83,      787, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.792969, 
  1484,    -1080,      403,      501,    -1383,      689,     1406,     -661,     -516, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.796875, 
  1485,      846,      362,     -104,     -163,     -725,     -393,      703,      195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.800781, 
  1486,      228,      227,      862,     1488,     -162,     -498,     -176,    -1075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.804688, 
  1487,     -220,      204,      852,      742,      620,      270,      657,     2337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.808594, 
  1488,      -81,      805,      549,     1001,     1640,     1660,      992,     1963, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.812500, 
  1489,     1035,      880,     1290,     1432,      251,      652,     1249,     2178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.816406, 
  1490,     1076,      182,     -564,      320,      759,     1130,     1914,     1739, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.820312, 
  1491,      375,     1294,      162,     1040,     1087,      278,      247,      262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.824219, 
  1492,      767,     1620,      532,     1187,      393,     2040,       44,      533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.828125, 
  1493,      -11,     1323,     1533,      120,      665,      547,      543,      623, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.832031, 
  1494,      430,      815,     -367,      847,     -463,      770,     2711,      510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.835938, 
  1495,     1415,      122,      401,     1294,       70,     -109,     1447,     -667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.839844, 
  1496,     1650,      307,      433,      -48,     1046,     -378,       16,     -903, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.843750, 
  1497,     -138,      -84,      169,    -1152,      550,        0,      -20,    -1234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.847656, 
  1498,       75,     -130,     -280,      -98,     -512,     -144,       25,     -813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.851562, 
  1499,     -155,      209,     -835,     -859,    -1098,      159,       49,     -906, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.855469, 
  1500,    -1753,     -671,     -764,     -477,     -741,    -1731,      145,    -1124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.859375, 
  1501,    -1514,    -1975,      -88,    -1307,    -1724,    -1380,       51,     -737, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.863281, 
  1502,    -2395,     -304,    -1303,     -800,     -973,    -1302,      311,    -1867, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.867188, 
  1503,     -588,     -623,    -2339,      -66,    -1165,     -809,      811,    -1492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.871094, 
  1504,      420,     -784,     -572,     -904,    -1185,    -1643,     -618,    -1354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.875000, 
  1505,     -112,    -1615,      176,    -1934,     -922,     -891,     -622,     -168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.878906, 
  1506,     -690,    -1278,    -1425,     -468,     -360,    -1152,     -632,     -413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.882812, 
  1507,     -634,    -1049,      343,     -556,    -1266,     -660,     -446,     -110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.886719, 
  1508,     -621,     -776,      -35,     -241,      257,     -904,      142,     -730, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.890625, 
  1509,      534,     -505,     -952,      476,      578,     -855,      493,      168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.894531, 
  1510,      186,     -751,     -430,     -310,     1518,      233,     1402,     -133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.898438, 
  1511,      299,     1701,     -243,       64,      456,     1004,      -61,      117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.902344, 
  1512,     -282,     1466,      571,     -232,     1446,     1004,      806,     1061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.906250, 
  1513,     1034,      817,      509,      761,     1286,     1378,      123,      537, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.910156, 
  1514,      665,      744,     1508,      878,      894,     1592,     1042,     1008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.914062, 
  1515,     1122,     2081,     1425,      681,       38,      748,     2600,      947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.917969, 
  1516,     1564,     1983,     -143,     1395,     1494,     2149,      701,      327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.921875, 
  1517,     -219,      381,      -74,      182,     1038,     1385,     2374,      653, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.925781, 
  1518,      611,      975,     1221,      894,     2009,      172,       52,      530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.929688, 
  1519,      396,      570,      346,     1096,     1189,      243,      146,      464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.933594, 
  1520,      179,      353,      416,      170,     1242,      635,       29,     -717, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.937500, 
  1521,     -406,      232,      710,     -578,      -44,      934,      155,     -256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.941406, 
  1522,     -355,       74,      708,    -1005,      296,      -21,     -300,      569, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.945312, 
  1523,     -823,       54,     -914,       17,    -1377,     -738,       79,      -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.949219, 
  1524,      253,     -155,    -1791,      836,       71,      229,    -2500,     -849, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.953125, 
  1525,     -243,      468,     -572,     -905,      320,    -1245,    -1511,    -1606, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.957031, 
  1526,     -455,    -1204,    -1236,     -359,      271,     -458,      257,     -939, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.960938, 
  1527,    -2082,     -139,     -744,    -2416,    -1027,     -759,    -2071,     -496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.964844, 
  1528,      440,    -1589,     -927,     -617,    -2085,    -1768,    -1424,     -205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.968750, 
  1529,    -1169,     -735,    -1549,    -1625,    -1255,      297,     -773,    -1587, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.972656, 
  1530,      302,     -167,      532,    -1132,     -920,     -856,    -1154,    -1891, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.976562, 
  1531,     -286,     -407,     -777,     -736,     -515,    -1585,    -1575,     -738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.980469, 
  1532,     -818,     -875,    -1048,    -1777,    -2025,     -630,     -536,     -643, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.984375, 
  1533,      873,     -306,     -429,     1613,     -567,    -1658,      -60,     -652, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.988281, 
  1534,       79,      807,       54,     -707,     -997,      -59,     -775,     -825, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.992188, 
  1535,     -240,     -484,     -512,      319,      883,      490,      164,     -994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.996094, 
  1536,     -131,      511,     1688,     1133,    -1435,     1944,      740,      626, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.000000, 
  1537,     1035,      990,     -679,      539,     1022,      408,     1151,     1054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.003906, 
  1538,      173,      272,     -441,     -290,      426,       91,      915,      466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.007812, 
  1539,      437,     1856,     -381,      760,     -681,      830,     2020,     2072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.011719, 
